name,star,comment,class,address,latitude,longitude
好味泰 Cafe Hold Me Thai,4.9,41,食堂與定食餐廳,新北市永和區信義路126號,25.0148226,121.5124516
33 coffee x 33小吃鋪,4.0,10,餐廳,新北市永和區光復街2巷3號1樓,25.0167274,121.516742
COFE DOZO 咖啡豆熟工坊,4.8,17,咖啡烘焙商,新北市永和區光復街44號,25.0176662,121.5166972
迷客夏Milksha 新北永和得和店,4.4,243,冰品飲料店,新北市永和區得和路336號,24.9994497,121.5234392
好了啦-永和光復店,0.0,0,冰品飲料店,新北市永和區光復街2巷3號,25.0167274,121.516742
1,4.2,18,冰品飲料店,新北市永和區竹林路3號,25.0150716,121.5162411
COMPASS(台灣首創萃茶技術),4.2,62,冰品飲料店,新北市永和區文化路3號,25.0148885,121.5155834
光明里,0.0,0,234新北市永和區,沒有地址,25.0082377,121.518801
光明里,3.5,2,,新北市永和區,25.008289,121.518729
松治手作甜品 (原燒愛玉),4.5,166,點心,新北市永和區永平路146號,25.0086345,121.5115661
勵行里,0.0,0,234新北市永和區,沒有地址,25.0140466,121.5166597
雪球咖啡(頂溪店),4.7,72,早餐,新北市永和區勵行街83-1號,25.0129297,121.5172649
大鶴茶 樂華夜市店,4.7,18,珍珠奶茶,新北市永和區永平路81巷4號,25.0081785,121.5114987
粥大福-永和保平店,4.8,905,粥餐廳,新北市永和區保平路15號,25.0074906,121.5128094
72度C舒肥健康餐 永和保平店,4.7,535,健康食品,新北市永和區保平路9號,25.0075074,121.5130941
協和里,0.0,0,234新北市永和區,沒有地址,25.0077571,121.512377
Louisa Coffee 路易．莎咖啡(永和安樂門市),4.0,332,咖啡店,新北市永和區安樂路270號,25.0040502,121.5146987
籠飽包手作小籠包,4.4,212,中國菜,新北市永和區保福路一段23巷18號,25.0080911,121.5120625
辛綠豆冰沙牛奶,4.7,131,餐廳,新北市永和區永平路183號,25.0092762,121.5101585
大同里,0.0,0,,新北市永和區,25.013721,121.506575
大同里,0.0,0,234新北市永和區,沒有地址,25.0138651,121.506845
冰的熱的,4.6,522,餐廳,新北市永和區大新街53號,25.008553,121.5158887
七盞茶 永和樂華店,4.8,153,冰品飲料店,新北市永和區永和路一段212號,25.0094918,121.5145145
麻古茶坊永和店,4.0,136,冰品飲料店,新北市永和區永和路一段222號,25.0097053,121.5146438
大新里,4.0,1,,新北市永和區,25.008033,121.515459
大新里,0.0,0,234新北市永和區,沒有地址,25.0077496,121.5152322
CHU HUA初花（1/24 - 1/31店休八日）,4.3,857,早午餐,新北市永和區大新街36號,25.0083498,121.5155874
烹小鮮,3.9,196,餐廳,新北市永和區大新街52巷1弄2號,25.0080889,121.5162158
雲南婆婆滇緬小吃,4.1,1,亞洲料理,新北市永和區大新街12號,25.0084508,121.5150423
川渢椒麻殿,4.6,199,中國菜,新北市永和區大新街9號,25.0086292,121.5145082
入魂燒味 燒臘餐廳,4.5,769,港式快餐店,新北市永和區大新街38號,25.0083642,121.5156091
1990_TACOS,4.7,138,墨西哥捲餅,新北市大新街8號餐車1樓,25.0084377,121.5146299
金鍋子,3.8,239,韓國菜,新北市永和區大新街15號,25.0085937,121.5147804
米米廚房 Secret Kitchen,4.8,750,意大利菜,新北市永和區大新街28號,25.0083229,121.5154038
森氏咖啡所,4.4,792,餐廳,新北市永和區水源街39巷26號,25.0032241,121.5106736
誠字號 ChengTea 永和中正門市 | 特殊韻味茶專賣店,4.5,230,冰品飲料店,新北市永和區中正路614號,25.0075351,121.5171331
店街里,4.0,2,地方政府機構,新北市永和區,25.0060898,121.5160356
店街里,0.0,0,234新北市永和區,沒有地址,25.0062555,121.515946
店街里辦公處,5.0,11,政府辦事處,新北市永和區中正路465巷18號1 樓,25.0059263,121.5164798
御苑燒烤屋永和店,4.3,95,燒烤,新北市永和區自由街1號,25.0070397,121.5151257
阿里小廚美式牛排餐廳,4.2,2,牛扒,新北市永和區永和路一段117號,25.0083077,121.5137104
貓咪貓咪G8cat 披薩桌遊店 （天仁茗茶旁巷內）,5.0,1,意式薄餅,新北市永和區勵行街9巷2號1樓,25.0145563,121.5161995
涼水,4.1,219,無酒精飲料店,新北市永和區文化路11號,25.0149485,121.5151612
三分春色 永和樂華店,4.9,315,珍珠奶茶,新北市永和區永和路一段180號,25.008968,121.5143777
梁記手作豆花暫時移置竹林路39巷9號(竹林雞肉旁),3.9,337,甜品店,新北市永和區信義路1號,25.0118155,121.5146923
梁記手作豆花(竹林店),4.5,416,甜品店,新北市永和區竹林路39巷9號,25.0146314,121.5182858
HITOKUCHI COFFEE,4.8,370,咖啡廳,新北市永和區復興街102號,25.0137318,121.5175818
後溪里,0.0,0,234新北市永和區,沒有地址,25.0127277,121.5138046
豆林豆花,4.6,328,甜品店,新北市永和區福和路283號,25.0073133,121.517416
阿爸の芋圓 樂華店,4.3,5,點心,新北市永和區保平路18巷1號,25.0076477,121.5123365
後溪里里辦公室,2.8,5,社區中心,新北市永和區信義路25巷30弄3號,25.0117929,121.512583
得和里,0.0,0,234新北市永和區,沒有地址,25.0022686,121.518801
白甘蔗養生涮涮屋,3.9,377,涮涮鍋,新北市永和區得和路166號,25.0000733,121.5196027
永和區得和里辦公處,5.0,1,區域政府辦事處,新北市永和區秀朗路一段209巷7號,25.0035089,121.5195114
早茶—茶飲、帕尼尼、輕食,4.9,85,餐廳,新北市永和區文化路43號,25.0150148,121.5144628
鄰家豆工坊,4.7,172,天然食品店,新北市永和區得和路No. 55號,25.0001322,121.517129
肉出微笑涮涮鍋 總店,4.8,1,火鍋,新北市永和區得和路124號,25.0001869,121.5187377
The 41 Bistro 英式餐酒館《永和店》餐酒館/酒吧/生啤/餐廳/永和美食/雙和美食/中和美食/聚餐/駐唱/包場/Bar/Draft Beer,4.7,1,小餐館 (Bistro),新北市永和區得和路41號,25.0002054,121.5162278
Q Burger 永和得和店,3.5,152,早午餐,新北市永和區得和路172號,25.0000551,121.5196729
再一塊吧ing永和店,4.3,1,早午餐,新北市永和區得和路20號,25.0003504,121.5152801
佳元蔥油餅舖（永和得和店）,4.4,22,餐廳,新北市永和區得和路188號,24.9999484,121.5199678
醉衍居 居酒屋いざかや_永和店,4.8,2,居酒屋,新北市永和區得和路17號,25.0006339,121.5153625
拿坡里炸雞 得和店,3.5,282,雞肉,新北市永和區得和路414號1.2樓,24.9990457,121.5259724
北蘭阿姨商行,4.0,1,餐廳,新北市永和區復興街87號,25.0140463,121.51763
好了啦-紅茶冰(永和復興店),0.0,0,,新北市永和區復興街110號,25.0139676,121.5177187
萬佳鄉早餐店,4.0,47,早餐,新北市永和區復興街76號,25.0134602,121.5171945
復興里,0.0,0,,新北市永和區,25.01543,121.51865
復興里,0.0,0,234新北市永和區,沒有地址,25.0150376,121.5180873
忠義里,0.0,0,234新北市永和區,沒有地址,25.0163943,121.5066666
Mr. Wish永和文化店,3.7,30,冰品飲料店,新北市永和區文化路104號,25.0153814,121.5135937
CoCo都可~永和文化,3.7,40,冰品飲料店,新北市永和區文化路80號,25.0153147,121.5141447
佳咖啡簡餐,4.5,157,餐廳,新北市永和區文化路90巷9弄2號,25.0158062,121.5137477
文化里,0.0,0,234新北市永和區,沒有地址,25.0144772,121.5105925
日初食事,4.0,1,日本菜,新北市永和區文化路128號,25.0154349,121.5129526
新廍里,0.0,0,234新北市永和區,沒有地址,25.0185367,121.5116633
共緬之-緬甸奶茶 လက်ဖက်ရည်,4.9,183,冰品飲料店,新北市永和區竹林路112號之1號,25.0116846,121.5197565
新生里,0.0,0,234新北市永和區,沒有地址,25.0147398,121.5052389
陳記九龍城香港茶,2.1,37,冰品飲料店,新北市永和區永平路2-1號,25.0086551,121.513929
胖老爹美式炸雞 永和智光店,3.6,101,快餐,新北市永和區中正路37號1樓,24.9960158,121.5143061
桂林里,0.0,0,,新北市永和區,25.012435,121.523234
桂林里,0.0,0,234新北市永和區,沒有地址,25.0127848,121.5234403
正興里,0.0,0,234新北市永和區,沒有地址,25.0108981,121.515946
正興里,0.0,0,大眾運輸站,新北市永和區,25.0100675,121.515491
正興里,3.0,2,公車站,新北市永和區,25.010166,121.51551
民富里,0.0,0,234新北市永和區,沒有地址,24.9986023,121.5259383
永和永康冰品,5.0,5,冰品飲料店,新北市永和區民族街178巷1號1樓,24.9971379,121.5182095
食米樂古早味飯糰,4.6,205,早餐,新北市永和區民族街81巷62號1樓,24.9963673,121.5202022
熊霸雞排 1號店 （新北永和 ）,4.4,128,餐廳,新北市永和區民族街67巷18號,24.9969746,121.5195288
民族里,0.0,0,234新北市永和區,沒有地址,24.997626,121.518801
民族里公園,4.1,68,公園,新北市永和區民族街44號,24.9985654,121.5183986
民族里里辦公室,1.0,5,區域政府辦事處,新北市永和區民族街44號,24.9984878,121.5183825
一沐日 新店民族店,4.3,370,冰品飲料店,新北市新店區民族路46號1樓,24.9788566,121.5403433
晨間廚房早午餐中和秀山店,3.9,131,早午餐,新北市永和區民族街81巷68號,24.9962107,121.5201953
民族里,3.5,2,,新北市永和區,24.997924,121.5188763
民本里,0.0,0,234新北市永和區,沒有地址,24.9958618,121.5277226
民本里,0.0,0,,新北市永和區,24.99668,121.528438
民本里辦公室,0.0,0,非牟利組織,新北市永和區成功路二段136巷4號,24.9975493,121.5262435
好了啦紅茶冰-永和得和店,3.3,10,冰品飲料店,新北市永和區秀朗路二段148巷7弄1號,25.0005118,121.5255033
茶仙子早餐,4.3,74,餐廳,新北市永和區民權路52號,24.9983621,121.519923
台糖蜜鄰便利超市 永和民權店,3.7,20,便利店,新北市永和區民權路10號,24.999598,121.5201433
民權里,0.0,0,234新北市永和區,沒有地址,24.9977863,121.5209423
肉多多火鍋-永和民權店,4.4,1,火鍋,新北市永和區民權路108號,24.996585,121.5196543
苒苒早午餐,4.3,66,早午餐,新北市永和區民權路7號1樓,24.9981818,121.5201479
桔磨坊義式麵屋,4.1,1,餐廳,新北市永和區民權路53號,24.9965675,121.5202321
H&C BURGER（原 拉亞漢堡 永和民權）,4.2,195,早午餐,新北市永和區民權路104號,24.9967015,121.5196745
巨林美而美(民治店),4.4,75,早餐,新北市永和區民治街77號,24.998071,121.517687
民治里,0.0,0,234新北市永和區,沒有地址,24.9979613,121.5173735
壹零手工蛋餅,4.5,503,早餐,新北市永和區民治街54號,24.9978553,121.5185757
Miss Energy 能量小姐 新北永和 直營門市,4.3,466,餐廳,新北市永和區中正路161號,24.9985186,121.5163465
美式早餐屋(永和民治店),4.5,83,餐廳,新北市永和區民治街29號,24.9975947,121.519474
永和佳香豆漿,4.3,156,早餐,新北市永和區民治街57號,24.9977381,121.5187421
Dicos德克士脆皮炸雞-永和中正店,4.6,1,餐廳,新北市永和區中正路256號,24.998529,121.5167864
自然Q奶,4.2,133,果汁,新北市永和區民生路53號,24.9976357,121.5228211
人生吾嚐 _ 永和樂華店,4.7,26,冰品飲料店,新北市永和區永和路一段104號,25.007138,121.5133818
蔗香味,0.0,0,冰品飲料店,新北市永和區安樂路433號,25.0046219,121.5141564
自由溫室咖啡廳,4.3,1,餐廳,新北市永和區水源街21巷2號,25.0043786,121.5113037
水源里,0.0,0,,新北市永和區,25.005283,121.51083
水源里,0.0,0,234新北市永和區,沒有地址,25.0054393,121.5109495
令和日式涮涮鍋 永元店,4.2,353,涮涮鍋,新北市永和區永元路101號,25.0022893,121.5224822
永久停業,3.7,35,餐廳,新北市永和區永元路68-2號,25.0015453,121.5224695
伊津鍋物,4.9,517,火鍋,新北市永和區永元路58號,25.001221,121.5224736
超前部暑—冰城,4.8,240,冰品飲料店,新北市永和區安樂路226號,25.0023868,121.5150243
小角落茶舖 永安店,3.5,126,冰品飲料店,新北市永和區中和路493-1號,25.0022036,121.5105402
迷客夏Milksha 新北永和得和店,4.4,245,冰品飲料店,新北市永和區得和路336號,24.9994497,121.5234392
豆韻 豆漿豆花專賣店 中和豆花/永和豆花/新北豆花/中和甜點/永和甜點/中和下午茶/中永和豆花/剉冰/黑糖剉冰/手工豆漿/豆乳,4.4,758,冰品飲料店,新北市中和區安平路218號,24.9999247,121.5139152
SNOW FACTORY 雪坊精品優格 永和門市,4.2,310,冰品飲料店,新北市永和區中山路一段230號,25.0082299,121.5081047
清心福全永和得和店-珍珠奶茶手搖飲料專賣店,2.8,74,無酒精飲料店,新北市永和區成功路二段97號,24.9991098,121.5269065
永成里,0.0,0,234新北市永和區,沒有地址,25.0187921,121.5091649
康青龍 永和樂華店,3.9,46,冰品飲料店,新北市永和區永和路一段104號,25.007138,121.5133818
新北市永和區永福里辦公處,4.9,35,政府辦事處,新北市永和區國中路150號,25.0068993,121.5225646
舊莊泡沫紅茶店,0.0,0,餐廳,新北市永和區竹林路138號,25.0110031,121.5199623
潮鍋癮永和竹林店（原鍋媽）,4.7,1,火鍋,新北市永和區竹林路106號1樓,25.011875,121.5196379
永興里,0.0,0,,新北市永和區,25.011088,121.518582
潮飲,4.6,182,冰品飲料店,新北市永和區永貞路29號,25.0066601,121.5212028
TBI三角永平店,4.2,75,咖啡廳,新北市永和區永貞路389巷2弄2號1 樓,25.0087151,121.5077282
鹿餐酒館/網美打卡/駐唱歌手/專業調酒/飛鏢酒吧/專業餐點,5.0,1,餐廳,新北市永和區永貞路71號,25.004284,121.518855
河堤里,0.0,0,234新北市永和區,沒有地址,25.0191123,121.5134477
永和區河堤里里長辦公室,5.0,2,公司辦公室,新北市永和區永和路二段425巷64號,25.0173561,121.5135637
河濱里,0.0,0,234新北市永和區,沒有地址,25.0077993,121.5277226
河濱里,4.0,2,地方政府機構,新北市永和區,25.0070016,121.5262904
永和河濱生態公園,4.3,51,公園,新北市永和區,25.0066636,121.5301904
珍鮮複合餐飲,4.7,10,冰品飲料店,新北市永和區秀朗路一段150巷2號,25.0031715,121.5181281
潭墘里,0.0,0,,新北市永和區,25.00206,121.51584
潭安里,5.0,1,,新北市永和區,24.999387,121.515946
潭安里,0.0,0,234新北市永和區,沒有地址,24.9994554,121.5166597
大人的甜點,4.3,989,點心,新北市永和區安樂路62號,24.998168,121.5150538
福和里,0.0,0,234新北市永和區,沒有地址,25.0050892,121.5180873
TEA'S原味 永和福和店,4.4,20,冰品飲料店,新北市永和區福和路149號,25.0076338,121.5206531
竹林茶坊,0.0,0,傳統茶館,新北市永和區竹林路103號,25.0120391,121.5198761
福林里,0.0,0,234新北市永和區,沒有地址,25.0090534,121.5237972
福林里,5.0,1,,新北市永和區,25.008966,121.523834
小歇（Bettyㄉ店）,4.6,20,餐廳用品店,新北市永和區永安街35號,25.0072534,121.5191313
秀元里,0.0,0,234新北市永和區,沒有地址,25.0004317,121.5237972
feeling 妃飲,4.9,39,冰品飲料店,新北市永和區秀朗路一段218號,25.002914,121.5198754
秀和里,0.0,0,234新北市永和區,沒有地址,25.0038354,121.5220129
和美冰菓室,4.7,1,冰淇淋,新北市永和區秀朗路一段44號,25.006474,121.5146759
秀得里,0.0,0,,新北市永和區,25.0002214,121.5259387
秀得里,0.0,0,234新北市永和區,沒有地址,24.9999287,121.5259383
美而美早餐,4.4,47,早餐,新北市永和區秀朗路二段224號,24.999793,121.5261605
好,2.5,2,冰品飲料店,新北市永和區成功路二段17號,25.0008822,121.5269516
夏班納咖啡館｜自家烘焙｜可麗露No.1｜,4.8,170,咖啡廳,沒有地址,25.0006264,121.5276763
秀成里,0.0,0,234新北市永和區,沒有地址,25.0044756,121.5305774
秀成里,0.0,0,,新北市永和區,25.004674,121.529998
新北市永和區秀成里里辦公處,0.0,0,市政管理辦公室,新北市永和區成功路一段93巷20弄12號,25.0024936,121.5279952
好了啦紅茶冰 永和永利店,4.6,11,珍珠奶茶,新北市永和區秀朗路一段217-1號,25.0031816,121.5197685
Apple203永和秀朗店,4.0,141,早餐,新北市永和區秀朗路二段194號,25.0006671,121.5262798
秀林里,0.0,0,234新北市永和區,沒有地址,25.0024213,121.5237972
晨間廚房早午餐永和秀朗店,4.0,162,早午餐,新北市永和區秀朗路二段80號,25.0015572,121.5230464
窩活手作餐坊,4.8,77,餐廳,新北市永和區博愛街1號1樓,25.0159688,121.5165941
網溪里,0.0,0,234新北市永和區,沒有地址,25.0181059,121.5177304
EVERYDAY CAFE 肉蛋吐司鮮奶茶咖啡專門永和頂溪店,4.0,645,早午餐,新北市永和區中正路746號1樓,25.0103227,121.5150244
網溪里,5.0,1,公園,新北市永和區,25.0175188,121.5175254
12MINI快煮鍋-永和捷運頂溪店,4.0,350,火鍋,新北市永和區永和路二段206號,25.013811,121.5157535
SUBWAY 永和頂溪店,3.7,610,潛艇三明治,新北市永和區永和路二段139號,25.0124796,121.5149347
千歲町日式炭火燒肉店,4.5,546,日式燒肉,新北市永和區永和路二段235-2號,25.0142975,121.5153701
泰之初Brunch頂溪店,4.4,742,早午餐,新北市永和區仁愛路137號,25.0129555,121.5116773
NENE CHICKEN 永和頂溪店 ( 外帶外送門市 ),3.5,42,韓國菜,新北市永和區中山路一段96號,25.0109328,121.5117008
我是鯛燒君-永和頂溪店,3.8,106,和菓子餐廳,新北市永和區永和路二段37號,25.0105772,121.5144498
小時厚牛排-新北永和店,4.2,714,牛扒,新北市永和區竹林路14號,25.0148337,121.5164528
一条通 頂溪門市,3.7,313,日本菜,新北市永和區永和路二段211號,25.0139065,121.5153571
Mr. Chu啾・咖啡食堂(插座Ｗifi不限時吸貓頂溪站),4.4,637,咖啡廳,新北市永和區永和路二段157巷2弄2號,25.0130523,121.5150357
福勝亭 頂溪店,3.8,489,日式炸豬扒餐廳,新北市永和區永和路二段166號B1,25.0125987,121.51536
漢堡王 Burger King 頂溪店,3.9,647,快餐,新北市永和區永和路二段239-1號,25.0145721,121.5155031
世界豆漿大王,3.8,10,早午餐,新北市永和區永和路二段284號,25.0154903,121.5161145
三分春色 永和樂華店,4.9,314,珍珠奶茶,新北市永和區永和路一段180號,25.008968,121.5143777
豫溪里,0.0,0,234新北市永和區,沒有地址,25.0095717,121.515946
晨食年代朝食所 l (永和外帶專門店）,4.1,396,早餐,新北市永和區豫溪街24號一樓,25.0099066,121.5152694
7-ELEVEn 豫溪門市,4.3,107,便利店,新北市中正路702巷1號中正路710號1樓3號及,25.0100723,121.5162377
潑墨輕食所,4.6,57,小菜,新北市永和區豫溪街130號1樓,25.0101785,121.5208488
金嘟美食站—早餐、雞排、飲料店,4.4,174,早餐,新北市永和區福和路57巷14弄2號,25.0071798,121.5228507
豫溪里,3.0,1,,新北市永和區竹林路202號新北市永和區,25.0094791,121.5173467
Kojima Shokudo,4.4,419,壽司,新北市永和區豫溪街54號,25.0097114,121.5166433
新北市永和區公所豫溪里辦公處,3.7,3,地方政府機構,新北市永和區中正路609巷5弄6號2樓,25.0090048,121.5164126
双和粉圓冰店,4.1,320,點心,新北市永和區中正路92號,24.9953761,121.5141281
雙和里,0.0,0,234新北市永和區,沒有地址,25.0008036,121.5080942
雙和里,4.3,3,,新北市永和區,25.000986,121.508078
頂溪里,5.0,3,,新北市永和區,25.0157982,121.5142836
摩斯漢堡 頂溪店,3.3,648,餐廳,新北市永和區永和路二段239-2號,25.0146466,121.5156193
五桐號WooTea 新北汐止中興店,3.8,258,冰品飲料店,新北市汐止區中興路111號,25.0649195,121.6320938
可不可熟成紅茶汐止中興店,4.2,215,冰品飲料店,新北市汐止區中興路123號,25.065172,121.6318807
一青苑手工茶殿汐止康寧店,4.8,111,冰品飲料店,新北市汐止區康寧街381號1樓,25.0678277,121.6289876
白巷子汐止康寧店,3.4,90,冰品飲料店,新北市汐止區康寧街442號1樓,25.068222,121.6311111
鬍子茶Who's Tea -汐止福德店,4.9,149,冰品飲料店,新北市汐止區福德一路101之1號1樓,25.0682795,121.6380818
微季鮮泡茶,4.1,12,冰品飲料店,新北市汐止區新台五路一段88號1 樓,25.0607368,121.6477072
迷客夏Milkshop汐止福德店,3.4,156,冰品飲料店,新北市汐止區福德二路98號,25.0661725,121.6325076
50嵐 汐止中興店,3.7,209,冰品飲料店,新北市汐止區中興路198號,25.0659322,121.6314045
茶聚CHAGE汐止福德店｜香片領導品牌＿手搖飲料店外帶外送加盟推薦│在地美食飲料茶飲創業加盟,3.8,88,冰品飲料店,新北市汐止區福德一路165號,25.0662561,121.6362777
珍煮丹 汐止中興店,3.6,107,冰品飲料店,新北市汐止區中興路204號,25.0661839,121.6314189
蜜谷冰品-汐止康寧店,4.2,194,冰品飲料店,新北市汐止區康寧街429號,25.0681365,121.6306381
龜記茗品-汐止中興店,4.4,208,冰品飲料店,新北市汐止區中興路194號,25.065885,121.631605
TrueWin初韻 汐止建成店,4.6,196,冰品飲料店,新北市汐止區建成路38號1樓,25.0728243,121.6641188
新鮮室汐科店（厚厚日式舒芙蕾）/汐止飲料/汐止冷飲/汐止茶飲/汐止舒芙蕾/汐止熱壓吐司/汐止drink,4.9,51,冰品飲料店,新北市汐止區龍安路202巷47號1樓,25.0638612,121.6526659
迷客夏Milksha 新北汐止店,3.2,312,冰品飲料店,新北市汐止區忠孝東路224號,25.0666818,121.662246
康青龍 汐止汐科店,3.2,22,冰品飲料店,新北市汐止區新台五路一段96號,25.060472,121.6483301
紅茶媽媽汐止工建店,4.1,16,冰品飲料店,新北市汐止區工建路46號,25.0632236,121.6412541
一沐日 汐止建成店,3.7,317,冰品飲料店,新北市汐止區建成路52號,25.0729066,121.6637614
好大方甜品,4.3,260,冰品飲料店,新北市汐止區福德二路169號,25.0650835,121.6307565
TOP冰菓舖,4.6,49,冰品飲料店,新北市汐止區明峰街176號,25.0702396,121.6287673
茶湯會汐止新台五店,3.4,206,冰品飲料店,新北市汐止區新台五路一段202號,25.0628328,121.6554924
茶聚CHAGE汐止新昌店｜香片領導品牌＿新北手搖飲料店外帶外送加盟推薦│在地美食飲料茶飲創業加盟,4.6,249,冰品飲料店,新北市汐止區新昌路78號1樓,25.0688841,121.6636985
茶詠春-汐止忠孝店,3.9,20,冰品飲料店,新北市汐止區忠孝東路312號,25.0688377,121.6645011
清原芋圓 汐止中興店,4.1,182,冰品飲料店,新北市汐止區中興路41巷1號,25.0620948,121.6346086
泰忙泰奶-泰式手沖茶飲,5.0,174,冰品飲料店,新北市汐止區新興路28-1號,25.0642151,121.6564652
京茶町,3.5,40,冰品飲料店,新北市汐止區新台五路一段99號,25.0619968,121.6484837
功夫茶 KUNGFUTEA 汐止新興店,4.4,87,冰品飲料店,新北市汐止區新興路5號,25.0649558,121.6564136
CoCo都可 汐止忠孝店,4.1,261,冰品飲料店,新北市汐止區忠孝東路235號,25.0673191,121.6626816
好了啦紅茶冰(汐止樟樹店),4.7,6,冰品飲料店,新北市汐止區樟樹一路142號,25.064987,121.642203
大嫂健康飲料專賣店,4.6,56,冰品飲料店,新北市汐止區觀光夜市58號,25.065384,121.6564479
COMEBUY_汐止大同店,3.8,55,冰品飲料店,新北市汐止區大同路二段312巷12號,25.0659225,121.6557765
午後呷冰菓室,4.8,51,冰品飲料店,新北市汐止區福德一路106巷2號1樓,25.0682145,121.6375454
鬼茶森林-汐止站前店,4.0,13,冰品飲料店,新北市汐止區新昌路60號,25.0681759,121.6628216
甜點店,5.0,12,冰品飲料店,新北市汐止區觀光夜市31號,25.0661138,121.6581606
清心福全明峰店,3.8,74,珍珠奶茶,新北市汐止區明峰街180號,25.0701631,121.6285961
海瑞冰茶,3.9,21,冰品飲料店,新北市汐止區樟樹一路121-1號,25.0644753,121.6419617
Tea's原味,4.5,64,冰品飲料店,新北市汐止區忠孝東路333號,25.0698142,121.6650686
清心福全汐止福德店,3.7,192,珍珠奶茶,新北市汐止區同興路272號,25.0654961,121.634061
黑 古早味紅茶冰 夏水庫可麗餅-汐止站前店,4.1,78,冰品飲料店,新北市汐止區南昌街2巷21-1號,25.0686581,121.6624519
新北市汐止區新台五路一段79號B1美食街茶水攤,0.0,0,冰品飲料店,新北市汐止區新台五路一段79號美食街(茶水攤店面) (遠東世界中心b1,25.061683,121.6459607
得正#汐止忠孝計劃-汐止冬季飲品|特色茶飲|必喝飲料|奶蓋首選|在地推薦飲料|外帶飲料店,3.6,67,冰品飲料店,新北市汐止區忠孝東路245號,25.06751,121.6628886
來一杯泡沫紅茶坊 阿亮香雞排,4.5,64,冰品飲料店,新北市汐止區新台五路二段13號,25.066236,121.6623904
京茶山-汐止大同店,3.7,179,冰品飲料店,新北市汐止區大同路二段228號,25.0653395,121.6538365
COMEBUY_汐止忠孝店,4.9,348,冰品飲料店,新北市汐止區忠孝東路388號,25.0702958,121.6657257
茶職人 汐止遠科店,4.0,1,珍珠奶茶,新北市汐止區新台五路一段79號B1,25.0611111,121.6458333
黑 古早味紅茶冰-汐止大同店,4.3,18,冰品飲料店,新北市汐止區大同路三段456號,25.0730747,121.6835798
可不可熟成紅茶 汐止忠孝店,3.8,141,冰品飲料店,新北市汐止區忠孝東路247號,25.06758,121.6629034
鬍子茶Who's Tea - 汐止橋東店,4.9,51,冰品飲料店,新北市汐止區忠孝東路492-1號,25.0742073,121.6663679
50嵐 汐止大同店,3.9,187,冰品飲料店,新北市汐止區大同路二段222號,25.0653792,121.6538028
mr.ORANGE Juice bar,4.4,40,冰品飲料店,新北市汐止區新台五路一段96號,25.0603494,121.6483849
好茶部落-自製紅麴珍珠,4.6,56,冰品飲料店,新北市汐止區茄苳路60號,25.0706587,121.6663793
Mr.Wish 汐止樟樹店,4.9,74,冰品飲料店,新北市汐止區樟樹二路161號,25.067138,121.6403603
CoCo都可 遠雄汐止店,4.4,453,珍珠奶茶,新北市汐止區新台五路一段99號,25.0624689,121.6500815
CoCo都可 汐止福德店,4.0,282,珍珠奶茶,新北市汐止區福德一路214號,25.0653233,121.6345632
滿滿茶鋪 七堵家傳營養三明治(汐止分店) ｜汐止觀光夜市53號,4.6,25,冰品飲料店,新北市汐止區觀光夜市53號,25.0653984,121.656623
清心福全汐止樟樹店,3.7,108,珍珠奶茶,新北市汐止區樟树一路139巷2號,25.0661441,121.642223
木火山冰店 - 好先生的私藏冰,4.7,24,冰品飲料店,新北市汐止區觀光夜市33號攤位號,25.0660908,121.6581162
賞茶,4.4,23,珍珠奶茶,新北市汐止區連興街143號,25.061584,121.6542534
大自然飲料冰品,4.3,112,餐廳,新北市汐止區觀光夜市5號,25.0654818,121.6564563
50嵐 汐止忠孝店,4.0,265,冰品飲料店,新北市汐止區忠孝東路263號,25.0678622,121.6631379
正福德剉冰 (原 大碗公剉冰),3.9,311,冰品飲料店,新北市汐止區福德一路203號,25.0655643,121.6353591
393古早味挫冰,3.0,1,冰品飲料店,新北市汐止區中興路244號,25.06817,121.6295811
三代傳統豆花,4.4,25,冰品飲料店,新北市汐止區福德一路179號,25.0658853,121.6359158
TEA TOP第一味 汐止忠孝店,4.4,28,珍珠奶茶,新北市汐止區忠孝東路281號,25.0685552,121.6639013
Want...飲品製造所,4.6,35,咖啡廳,"新北市汐止區新台五路一段96號, 1",25.060472,121.6483301
訪客咖啡-汐止咖啡 汐止飲料店 汐止手搖飲 汐止咖啡外送 汐止車站咖啡 手搖飲,4.4,25,餐廳,新北市汐止區大同路二段529號,25.0692262,121.6616527
咖啡棧複合式餐飲,5.0,6,餐廳,新北市汐止區康寧街169巷29號,25.0692584,121.6226166
糖水坊(甜品專賣店),3.8,196,冰品飲料店,新北市汐止區湖前街87號,25.070805,121.63152
螞蟻人冰甜品,4.8,196,冰品飲料店,新北市汐止區水源路一段113號,25.0630406,121.6564885
李記紅茶冰 汐萬店,4.4,29,冰品飲料店,新北市汐止區汐萬路二段250號,25.0889646,121.6461708
青日良品,4.0,8,冰品飲料店,新北市汐止區福德二路116號,25.065851,121.631831
DrinkStore水雲朵汐止秀峰店,4.9,64,無酒精飲料店,新北市汐止區新台五路一段272號,25.0644699,121.6591462
紅茶媽媽汐止連興店,3.5,56,餐廳,新北市汐止區連興街126號,25.0619044,121.6537203
JY coffee,4.5,54,外帶咖啡專賣店,新北市汐止區中興路83號,25.0642921,121.6326916
